customer_id,recipe_name,recipe_url,interaction_type,rating,interaction_date,comment,user_index,item_index,content_score,cf_score,interaction_type_code,difficulty,difficulty_code,meal_time,meal_time_code,nutrition_category,estimated_calories,preparation_time_minutes,ingredient_count,estimated_price_vnd
CUS00001,Mì Quảng,https://monngonmoingay.com/mi-quang/,cook,5.0,2025-01-03,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",0,50,0.2399631018949396,3.28068666067937,0,Dễ,0,breakfast,0,balanced,344,25,5,37570
CUS00001,Gà nướng bưởi xốt giấm,https://monngonmoingay.com/ga-nuong/,save,3.5,2025-01-04,"Món ăn ổn, có thể cải thiện thêm một chút.",0,37,0.2138059115983976,3.1965893763401234,3,Dễ,0,dinner,1,weight-loss,612,27,6,50000
CUS00001,Tôm hấp rau củ,https://monngonmoingay.com/tom-hap/,like,3.5,2025-01-04,"Món ăn ổn, có thể cải thiện thêm một chút.",0,66,0.2202915192321302,3.034858804789458,1,Dễ,0,dinner,1,weight-loss,440,16,6,50000
CUS00001,Gà om bia,https://monngonmoingay.com/ga-om/,cook,3.0,2025-01-16,"Món ăn ổn, có thể cải thiện thêm một chút.",0,39,0.1886909983082036,3.0756866381212444,0,Dễ,0,dinner,1,balanced,590,20,3,32432
CUS00001,Cá diêu hồng xiên que chiên lá chanh,https://monngonmoingay.com/ca-dieu-hong-xien-que-chien-la-chanh/,like,3.5,2025-01-25,"Món ăn ổn, có thể cải thiện thêm một chút.",0,25,0.2207525911423056,3.19573392033692,1,Dễ,0,dinner,1,weight-loss,391,25,6,38408
CUS00001,Bánh canh cua,https://monngonmoingay.com/banh-canh-cua/,save,4.0,2025-02-02,"Hương vị hài hòa, rất đáng thử.",0,0,0.2132216184625789,3.046940170381243,3,Dễ,0,breakfast,0,weight-loss,196,24,5,49295
CUS00001,Thịt kho,https://monngonmoingay.com/thit-kho/,rate,5.0,2025-02-03,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",0,63,0.2173565861229095,3.0946955023441025,2,Dễ,0,dinner,1,blood-boost,559,17,3,34583
CUS00001,Há cảo tam sắc,https://monngonmoingay.com/ha-cao-tam-sac/,save,3.5,2025-02-12,"Món ăn ổn, có thể cải thiện thêm một chút.",0,46,0.2534136207615819,3.2644828036624403,3,Dễ,0,breakfast,0,balanced,351,28,5,38555
CUS00001,Cơm tấm sườn nướng,https://monngonmoingay.com/com-tam-suon-nuong/,cook,4.1,2025-02-14,Rất ngon và dễ làm.,0,84,0.3318448219008,2.8537507879575,0,Trung bình,3,dinner,1,balanced,650,45,12,45000
CUS00001,Danh mục thực đơn,https://monngonmoingay.com/tim-kiem-mon-ngon/,save,4.0,2025-02-18,"Hương vị hài hòa, rất đáng thử.",0,33,0.3106812140560145,3.2673837040586333,3,Dễ,0,lunch,2,balanced,480,22,5,50000
CUS00001,Bò cuộn ba rọi xông khói,https://monngonmoingay.com/bo-cuon/,like,4.0,2025-03-03,"Hương vị hài hòa, rất đáng thử.",0,10,0.2480791511494948,3.00007414654968,1,Dễ,0,breakfast,0,balanced,544,19,5,50000
CUS00001,Chả cá Lã Vọng,https://monngonmoingay.com/cha-ca-la-vong/,save,1.9,2025-03-08,Cần cải thiện hương vị.,0,87,0.1703378179297,3.3171639158169,3,Khó,6,lunch,2,brain-boost,420,50,10,80000
CUS00001,Mực xào chua cay,https://monngonmoingay.com/muc-xao/,view,3.0,2025-03-16,"Món ăn ổn, có thể cải thiện thêm một chút.",0,60,0.2866716286093326,3.128298804506906,4,Dễ,0,lunch,2,balanced,477,29,4,42656
CUS00001,Chè đậu xanh,https://monngonmoingay.com/che-dau-xanh/,save,4.1,2025-03-17,"Món ăn tuyệt vời, sẽ làm lại.",0,86,0.1277301659241,3.0976907788805,3,Dễ,0,dessert,4,weight-loss,180,30,4,15000
CUS00001,Cá kho chuối xanh,https://monngonmoingay.com/ca-kho/,like,3.0,2025-03-19,"Món ăn ổn, có thể cải thiện thêm một chút.",0,27,0.2109977324353804,3.054019875240862,1,Dễ,0,dinner,1,weight-loss,403,25,5,50000
CUS00001,Bắp hạt chiên giòn,https://monngonmoingay.com/bap-hat-chien-gion/,view,1.5,2025-04-01,"Khó thưởng thức, món chưa đạt yêu cầu.",0,15,0.1638217401953125,3.12345499808108,4,Dễ,0,breakfast,0,brain-boost,444,24,6,50000
CUS00001,Danh mục thực đơn,https://monngonmoingay.com/tim-kiem-mon-ngon/,view,2.0,2025-04-01,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",0,33,0.3106812140560145,3.2673837040586333,4,Dễ,0,lunch,2,balanced,521,18,4,50000
CUS00001,Miến trộn bò bằm,https://monngonmoingay.com/mien-tron-bo-bam/,view,3.0,2025-04-23,"Món ăn ổn, có thể cải thiện thêm một chút.",0,49,0.2160210235135184,2.9815042366869253,4,Dễ,0,breakfast,0,balanced,382,15,5,40470
CUS00001,Nem chua rán,https://monngonmoingay.com/nem-chua-ran/,cook,2.8,2025-05-04,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",0,85,0.3316828967429,3.1524875255695,0,Trung bình,3,snack,3,balanced,180,15,3,25000
CUS00002,"Bánh xèo Việt Nam ăn nhiều rồi, làm bánh xèo Nhật Bản ăn thử đi cả nhà!",https://monngonmoingay.com/banh-xeo-viet-nam/,view,3.0,2024-05-15,"Món ăn ổn, có thể cải thiện thêm một chút.",1,8,0.1088648793470798,3.03262914970434,4,Dễ,0,breakfast,0,balanced,455,38,10,60000
CUS00002,Bánh khoái,https://monngonmoingay.com/banh-kho/,view,1.5,2024-05-17,"Khó thưởng thức, món chưa đạt yêu cầu.",1,3,0.2204039839870736,3.000172267813085,4,Dễ,0,breakfast,0,balanced,391,22,5,50000
CUS00002,Điều khoảnsử dụng,https://monngonmoingay.com/dieu-khoan-su-dung,like,3.0,2024-06-02,"Món ăn ổn, có thể cải thiện thêm một chút.",1,74,0.3291460716366619,3.1734279575918927,1,Khó,1,dinner,1,balanced,573,104,12,120000
CUS00002,Há cảo tam sắc,https://monngonmoingay.com/ha-cao-tam-sac/,like,3.5,2024-06-20,"Món ăn ổn, có thể cải thiện thêm một chút.",1,46,0.2496502969968893,3.260454035064188,1,Dễ,0,breakfast,0,balanced,337,29,3,34196
CUS00002,Nghêu xào mayonnaise hung quế,https://monngonmoingay.com/ngheu-xao-mayonnaise-hung-que/,view,2.0,2024-06-23,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,61,0.1595466519712933,3.05545758375773,4,Dễ,0,dinner,1,balanced,488,24,6,46946
CUS00002,Mực xào chua cay,https://monngonmoingay.com/muc-xao/,view,2.0,2024-06-26,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,60,0.3080845255289266,3.070692469182203,4,Dễ,0,lunch,2,balanced,533,25,6,50000
CUS00002,Gà nướng nồi đất,https://monngonmoingay.com/ga-nuong-noi-dat-2/,cook,4.5,2024-06-28,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",1,38,0.219961725467832,3.21306417394424,0,Dễ,0,dinner,1,weight-loss,541,30,4,50000
CUS00002,Bắp hạt xào gà giòn Mayonnaise,https://monngonmoingay.com/bap-hat-xao-ga-gion-mayonnaise/,view,3.0,2024-06-29,"Món ăn ổn, có thể cải thiện thêm một chút.",1,16,0.2350831375152127,2.9473338052217657,4,Dễ,0,lunch,2,brain-boost,626,26,4,49908
CUS00002,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,https://monngonmoingay.com/mayonnaise-aji-mayo/,view,2.0,2024-07-07,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,73,0.3045682867779191,2.957210800541372,4,Khó,1,dinner,1,balanced,646,85,16,120000
CUS00002,Bánh mì thịt bò xốt tương (L3),https://monngonmoingay.com/banh-mi-thit/,save,3.5,2024-09-15,"Món ăn ổn, có thể cải thiện thêm một chút.",1,5,0.2830749479667381,3.1205043212141232,3,Dễ,0,lunch,2,blood-boost,687,20,5,50000
CUS00002,Danh mục thực đơn,https://monngonmoingay.com/tim-kiem-mon-ngon/,rate,4.0,2024-10-22,"Hương vị hài hòa, rất đáng thử.",1,33,0.3233056051975418,3.2575788002244352,2,Dễ,0,lunch,2,balanced,483,30,5,48770
CUS00002,Điều khoảnsử dụng,https://monngonmoingay.com/dieu-khoan-su-dung,like,2.5,2024-11-17,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,74,0.3291460716366619,3.1734279575918927,1,Khó,1,dinner,1,balanced,648,92,15,111180
CUS00002,"Canh khổ qua – Gian khổ đi qua, cả nhà may mắn",https://monngonmoingay.com/canh-kho/,view,2.5,2024-11-29,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,18,0.1663851442236935,2.96047666917949,4,Dễ,0,lunch,2,weight-loss,321,36,7,55907
CUS00002,Bò xào cà ri tam sắc (L1),https://monngonmoingay.com/bo-xao/,rate,5.0,2024-12-05,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",1,11,0.30458985284656,3.16247751823175,2,Dễ,0,dinner,1,balanced,539,16,3,37376
CUS00002,Món ngon từ cá,https://monngonmoingay.com/mon-ngon-tu-ca/,view,2.5,2024-12-10,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,55,0.3316241180959913,3.0208085281481125,4,Dễ,0,lunch,2,weight-loss,504,28,5,39210
CUS00002,Tôm xào bông cải,https://monngonmoingay.com/tom-xao/,like,3.0,2024-12-15,"Món ăn ổn, có thể cải thiện thêm một chút.",1,71,0.2892630195114898,2.9050637941787234,1,Dễ,0,lunch,2,balanced,492,19,3,41534
CUS00002,Chính sách bảo vệdữ liệu cá nhân,https://monngonmoingay.com/chinh-sach-bao-ve-du-lieu-ca-nhan,rate,4.0,2024-12-16,"Hương vị hài hòa, rất đáng thử.",1,19,0.2901547617810762,3.290713931275318,2,Trung bình,3,lunch,2,weight-loss,593,52,9,80000
CUS00002,Heo nướng bắp cải chua,https://monngonmoingay.com/heo-nuong/,view,3.0,2024-12-21,"Món ăn ổn, có thể cải thiện thêm một chút.",1,45,0.2438424055092316,3.049588912349166,4,Dễ,0,dinner,1,weight-loss,603,22,5,35125
CUS00002,Tôm nướng bánh hỏi,https://monngonmoingay.com/tom-nuong/,view,2.0,2025-01-13,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,68,0.2383409155465879,3.1948829046895093,4,Dễ,0,breakfast,0,weight-loss,430,23,5,47945
CUS00002,Gà kho chao Mayonnaise,https://monngonmoingay.com/ga-kho/,like,3.0,2025-01-16,"Món ăn ổn, có thể cải thiện thêm một chút.",1,35,0.1854940899067733,3.070113527197941,1,Dễ,0,dinner,1,balanced,525,29,4,50000
CUS00002,Chè bưởi,https://monngonmoingay.com/che-buoi/,rate,1.2,2025-01-18,"Khó thưởng thức, món chưa đạt yêu cầu.",1,90,0.1343340276247,3.3671317793332,2,Dễ,0,dessert,4,weight-loss,150,20,4,16000
CUS00002,Cá kho chuối xanh,https://monngonmoingay.com/ca-kho/,view,2.0,2025-01-25,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,27,0.2107078681453709,3.0423483148072,4,Dễ,0,dinner,1,weight-loss,364,24,6,50000
CUS00002,"Các món ăn kèm, món phụ",https://monngonmoingay.com/cac-mon-an-kem-mon-phu/,view,2.5,2025-01-30,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,30,0.3156178141341957,3.05473166886419,4,Dễ,0,lunch,2,weight-loss,461,21,4,35196
CUS00002,Bánh chuối nướng,https://monngonmoingay.com/banh-chuoi-nuong/,like,4.1,2025-02-06,Rất ngon và dễ làm.,1,88,0.3287290406846,3.4476658814043,1,Dễ,0,dessert,4,brain-boost,220,25,5,20000
CUS00002,Cua rang sốt tắc,https://monngonmoingay.com/cua-rang-sot-tac/,view,2.5,2025-02-15,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,22,0.1580001032980509,3.249133302236117,4,Dễ,0,lunch,2,balanced,471,19,3,36851
CUS00002,Thịt nướng BBQ,https://monngonmoingay.com/thit-nuong/,save,3.5,2025-02-22,"Món ăn ổn, có thể cải thiện thêm một chút.",1,64,0.2701621391387072,3.2745049997762954,3,Dễ,0,dinner,1,weight-loss,506,30,5,40020
CUS00002,Mực nướng sa tế,https://monngonmoingay.com/muc-nuong/,view,3.0,2025-03-08,"Món ăn ổn, có thể cải thiện thêm một chút.",1,58,0.1851992223938234,3.0863796052537285,4,Dễ,0,dinner,1,weight-loss,364,17,5,50000
CUS00002,Há cảo tam sắc,https://monngonmoingay.com/ha-cao-tam-sac/,like,3.5,2025-04-04,"Món ăn ổn, có thể cải thiện thêm một chút.",1,46,0.2496502969968893,3.260454035064188,1,Dễ,0,breakfast,0,balanced,272,20,5,50000
CUS00002,Gà trộn gừng chua ngọt,https://monngonmoingay.com/ga-tron/,view,2.0,2025-04-19,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",1,41,0.2675960310732422,3.165817405168511,4,Dễ,0,dinner,1,digestive-support,558,17,3,39788
CUS00002,Món ăn cho cha,https://monngonmoingay.com/mon-an-cho-cha/,save,3.5,2025-04-24,"Món ăn ổn, có thể cải thiện thêm một chút.",1,56,0.2917958169773032,3.048924808073111,3,Khó,1,lunch,2,balanced,614,60,9,101139
CUS00002,Tôm trộn bông cải,https://monngonmoingay.com/tom-tron/,cook,3.5,2025-04-25,"Món ăn ổn, có thể cải thiện thêm một chút.",1,70,0.2493288407352385,3.17392639331722,0,Dễ,0,lunch,2,balanced,472,25,6,50000
CUS00002,Gà rim ngũ vị,https://monngonmoingay.com/ga-rim/,save,4.0,2025-05-04,"Hương vị hài hòa, rất đáng thử.",1,40,0.2120991607356936,3.0878140834659225,3,Dễ,0,dinner,1,balanced,515,30,4,48224
CUS00002,Sữa chua dâu tây,https://monngonmoingay.com/sua-chua-dau-tay/,cook,4.3,2025-06-02,Rất ngon và dễ làm.,1,89,0.1002069789028,3.2318004369232,0,Dễ,0,dessert,4,weight-loss,120,15,3,18000
CUS00003,Gà nướng nồi đất,https://monngonmoingay.com/ga-nuong-noi-dat-2/,like,3.0,2024-05-19,"Món ăn ổn, có thể cải thiện thêm một chút.",2,38,0.2213409435942726,3.2214564022201646,1,Dễ,0,dinner,1,weight-loss,561,22,4,38304
CUS00003,"Canh khổ qua – Gian khổ đi qua, cả nhà may mắn",https://monngonmoingay.com/canh-kho/,cook,4.5,2024-05-20,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",2,18,0.1760140327290049,2.934363603782059,0,Trung bình,3,lunch,2,weight-loss,320,27,9,60000
CUS00003,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,https://monngonmoingay.com/mayonnaise-aji-mayo/,view,1.0,2024-05-21,"Khó thưởng thức, món chưa đạt yêu cầu.",2,73,0.2671797948380971,2.937361657856935,4,Khó,1,dinner,1,balanced,614,93,13,111181
CUS00003,Điều khoảnsử dụng,https://monngonmoingay.com/dieu-khoan-su-dung,like,2.5,2024-06-04,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,74,0.3271118235412632,3.1767701037134164,1,Khó,1,dinner,1,balanced,615,100,11,102669
CUS00003,Heo kho tàu,https://monngonmoingay.com/heo-kho/,rate,4.0,2024-06-05,"Hương vị hài hòa, rất đáng thử.",2,44,0.1566070329934444,2.850290463910159,2,Dễ,0,breakfast,0,balanced,510,16,4,50000
CUS00003,Món ăn cho cha,https://monngonmoingay.com/mon-an-cho-cha/,view,2.0,2024-06-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,56,0.2834837111207254,3.029137596489782,4,Khó,1,lunch,2,balanced,633,62,13,111909
CUS00003,Tôm nướng bánh hỏi,https://monngonmoingay.com/tom-nuong/,view,2.5,2024-06-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,68,0.2359269061281443,3.178029793239817,4,Dễ,0,breakfast,0,weight-loss,362,25,3,43187
CUS00003,Mì vịt tiềm chay,https://monngonmoingay.com/mi-vit-tiem-chay-2/,view,1.0,2024-06-22,"Khó thưởng thức, món chưa đạt yêu cầu.",2,51,0.2168055312081884,2.963956946634138,4,Dễ,0,lunch,2,balanced,387,19,6,47762
CUS00003,Há cảo tam sắc,https://monngonmoingay.com/ha-cao-tam-sac/,save,2.5,2024-06-28,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,46,0.2423055640251595,3.254066585461702,3,Dễ,0,breakfast,0,balanced,338,22,5,39720
CUS00003,Tôm rim thịt ba chỉ,https://monngonmoingay.com/tom-rim/,like,4.0,2024-07-20,"Hương vị hài hòa, rất đáng thử.",2,69,0.2515212482748589,3.2939155484752938,1,Dễ,0,lunch,2,blood-boost,614,24,6,40154
CUS00003,Gà trộn gừng chua ngọt,https://monngonmoingay.com/ga-tron/,save,3.5,2024-08-10,"Món ăn ổn, có thể cải thiện thêm một chút.",2,41,0.2444362092647798,3.137074340041801,3,Dễ,0,dinner,1,digestive-support,615,20,5,38400
CUS00003,Món Xào,https://monngonmoingay.com/mon-xao/,like,4.0,2024-08-17,"Hương vị hài hòa, rất đáng thử.",2,53,0.2997975061330122,3.027919977584154,1,Trung bình,3,breakfast,0,balanced,456,45,5,71445
CUS00003,Tôm trộn bông cải,https://monngonmoingay.com/tom-tron/,view,2.5,2024-08-22,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,70,0.2418135076040558,3.216365459911555,4,Dễ,0,lunch,2,balanced,448,25,5,39170
CUS00003,Nghêu xào mayonnaise hung quế,https://monngonmoingay.com/ngheu-xao-mayonnaise-hung-que/,cook,4.0,2024-08-27,"Hương vị hài hòa, rất đáng thử.",2,61,0.1792046823294821,3.061221597730386,0,Dễ,0,dinner,1,balanced,490,24,3,33800
CUS00003,Mì Quảng,https://monngonmoingay.com/mi-quang/,view,2.5,2024-09-29,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,50,0.2673192352635577,3.2675223653876087,4,Dễ,0,breakfast,0,balanced,327,26,6,50000
CUS00003,Cá kho chuối xanh,https://monngonmoingay.com/ca-kho/,view,2.0,2024-10-04,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,27,0.2107723071453165,3.053545419961861,4,Dễ,0,dinner,1,weight-loss,439,16,5,36670
CUS00003,Bún bò Huế Chay,https://monngonmoingay.com/bun-bo-hue/,rate,4.0,2024-10-21,"Hương vị hài hòa, rất đáng thử.",2,12,0.2022452542100161,3.128201482993709,2,Dễ,0,breakfast,0,balanced,374,15,6,44492
CUS00003,Bò chiên một nắng,https://monngonmoingay.com/bo-chien/,view,1.5,2024-10-25,"Khó thưởng thức, món chưa đạt yêu cầu.",2,9,0.1809427554623433,3.1696092895181414,4,Dễ,0,lunch,2,balanced,631,29,3,39824
CUS00003,Bánh xèo Nhật Bản,https://monngonmoingay.com/banh-xeo-nhat-ban-2/,rate,3.0,2024-11-14,"Món ăn ổn, có thể cải thiện thêm một chút.",2,7,0.2077589803681187,3.087846771307849,2,Dễ,0,breakfast,0,balanced,429,29,6,50000
CUS00003,Tôm chiên cánh bướm,https://monngonmoingay.com/tom-chien/,view,2.5,2024-11-19,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,65,0.1872220818579904,3.127473194784739,4,Dễ,0,lunch,2,weight-loss,445,17,3,34823
CUS00003,Chính sách bảo vệdữ liệu cá nhân,https://monngonmoingay.com/chinh-sach-bao-ve-du-lieu-ca-nhan,save,4.0,2024-11-21,"Hương vị hài hòa, rất đáng thử.",2,19,0.2723848804117394,3.2839084104895844,3,Trung bình,3,lunch,2,weight-loss,512,34,8,80000
CUS00003,Chè bưởi,https://monngonmoingay.com/che-buoi/,rate,2.5,2024-12-19,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,91,0.1472641131408,3.4711371017185,2,Dễ,0,dessert,4,weight-loss,150,20,4,16000
CUS00003,"Các món ăn kèm, món phụ",https://monngonmoingay.com/cac-mon-an-kem-mon-phu/,view,2.0,2024-12-28,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,30,0.3013194048921053,3.023698039846802,4,Dễ,0,lunch,2,weight-loss,511,27,6,44798
CUS00003,Xôi gà đậu xanh,https://monngonmoingay.com/xoi-ga-dau-xanh/,view,2.0,2025-01-03,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,72,0.1987123498126152,2.946433729461748,4,Dễ,0,breakfast,0,blood-boost,433,21,6,50000
CUS00003,Chương trìnhmón ngon mỗi ngày,https://monngonmoingay.com/lich-phat-song/,rate,3.0,2025-01-14,"Món ăn ổn, có thể cải thiện thêm một chút.",2,20,0.290848859866103,3.074190092803644,2,Khó,1,lunch,2,balanced,830,68,9,120000
CUS00003,Danh mục thực đơn,https://monngonmoingay.com/tim-kiem-mon-ngon/,like,3.5,2025-02-18,"Món ăn ổn, có thể cải thiện thêm một chút.",2,33,0.2865196899157603,3.26640150576966,1,Dễ,0,lunch,2,balanced,542,18,4,50000
CUS00003,Bánh khoái,https://monngonmoingay.com/banh-kho/,view,2.0,2025-02-22,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,3,0.2266851831127576,3.0140708658921493,4,Dễ,0,breakfast,0,balanced,414,24,6,47996
CUS00003,Bánh mì que,https://monngonmoingay.com/banh-mi-que/,view,4.7,2025-03-02,"Hương vị hài hòa, rất đáng thử.",2,92,0.157904951087,3.0882432363189,4,Dễ,0,snack,3,balanced,140,20,4,8000
CUS00003,Cá xào cần tỏi,https://monngonmoingay.com/ca-xao/,view,2.5,2025-03-06,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.",2,29,0.245972765940685,3.3167513602228125,4,Dễ,0,lunch,2,weight-loss,464,17,3,43337
CUS00003,Bắp hạt xào gà giòn Mayonnaise,https://monngonmoingay.com/bap-hat-xao-ga-gion-mayonnaise/,cook,5.0,2025-03-07,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!",2,16,0.2289066731726125,2.9026622628014915,0,Dễ,0,lunch,2,brain-boost,688,19,5,47455
CUS00003,Bánh cuốn chay,https://monngonmoingay.com/banh-cuon/,like,3.0,2025-04-15,"Món ăn ổn, có thể cải thiện thêm một chút.",2,2,0.2171655186251636,3.143079168798365,1,Dễ,0,breakfast,0,balanced,288,16,6,50000
CUS00003,Chả cá Lã Vọng,https://monngonmoingay.com/cha-ca-la-vong/,like,3.5,2025-04-16,"Món ăn ổn, có thể cải thiện thêm một chút.",2,94,0.1003131895239,3.4720918352616,1,Khó,6,lunch,2,brain-boost,420,50,10,80000
CUS00003,Cá cuộn Bacon hương thảo,https://monngonmoingay.com/ca-cuon/,view,1.0,2025-04-23,"Khó thưởng thức, món chưa đạt yêu cầu.",2,24,0.1917620458618578,2.988612274381355,4,Dễ,0,lunch,2,weight-loss,506,23,3,35978
CUS00003,Chè đậu xanh,https://monngonmoingay.com/che-dau-xanh/,like,2.4,2025-05-08,"Khó thưởng thức, món chưa đạt yêu cầu.",2,93,0.3028700083533,3.2213939333441,1,Dễ,0,dessert,4,weight-loss,180,30,4,15000
CUS00004,"Món kho ngon lan tỏa yêu thương, giữ lửa hạnh phúc",https://monngonmoingay.com/mon-kho/,save,4.0,2024-06-05,"Hương vị hài hòa, rất đáng thử.",3,54,0.0855276467126564,3.029545658496532,3,Dễ,0,lunch,2,balanced,473,26,7,58098
