customer_id,recipe_name,content_score,cf_score,enhanced_recommendation_score,rating,recommendation_text
CUS00001,Bắp hạt chiên giòn,0.1638217401953125,3.12345499808108,0.937036499424324,1.5,"Gợi ý cho khách hàng CUS00001: món Bắp hạt chiên giòn với điểm content 0.16, điểm collaborative 3.12, điểm tổng hợp 0.94, rating thực tế 1.5/5"
CUS00001,Miến trộn bò bằm,0.2160210235135184,2.9815042366869253,0.8944512710060776,3.0,"Gợi ý cho khách hàng CUS00001: món Miến trộn bò bằm với điểm content 0.22, điểm collaborative 2.98, điểm tổng hợp 0.89, rating thực tế 3.0/5"
CUS00001,Nem chua rán,0.3316828967429,3.1524875255695,146.11949625767087,2.8,"Gợi ý cho khách hàng CUS00001: món Nem chua rán với điểm content 0.33, điểm collaborative 3.15, điểm tổng hợp 146.12, rating thực tế 2.8/5"
CUS00002,"Bánh xèo Việt Nam ăn nhiều rồi, làm bánh xèo Nhật Bản ăn thử đi cả nhà!",0.1088648793470798,3.03262914970434,0.909788744911302,3.0,"Gợi ý cho khách hàng CUS00002: món Bánh xèo Việt Nam ăn nhiều rồi, làm bánh xèo Nhật Bản ăn thử đi cả nhà! với điểm content 0.11, điểm collaborative 3.03, điểm tổng hợp 0.91, rating thực tế 3.0/5"
CUS00002,Bánh khoái,0.2204039839870736,3.000172267813085,2.4126772803439254,1.5,"Gợi ý cho khách hàng CUS00002: món Bánh khoái với điểm content 0.22, điểm collaborative 3.00, điểm tổng hợp 2.41, rating thực tế 1.5/5"
CUS00002,Điều khoảnsử dụng,0.3291460716366619,3.1734279575918927,98.69664925394424,3.0,"Gợi ý cho khách hàng CUS00002: món Điều khoảnsử dụng với điểm content 0.33, điểm collaborative 3.17, điểm tổng hợp 98.70, rating thực tế 3.0/5"
CUS00002,Há cảo tam sắc,0.2496502969968893,3.260454035064188,2.956309010519256,3.5,"Gợi ý cho khách hàng CUS00002: món Há cảo tam sắc với điểm content 0.25, điểm collaborative 3.26, điểm tổng hợp 2.96, rating thực tế 3.5/5"
CUS00002,Nghêu xào mayonnaise hung quế,0.1595466519712933,3.05545758375773,0.9166372751273189,2.0,"Gợi ý cho khách hàng CUS00002: món Nghêu xào mayonnaise hung quế với điểm content 0.16, điểm collaborative 3.06, điểm tổng hợp 0.92, rating thực tế 2.0/5"
CUS00002,Mực xào chua cay,0.3080845255289266,3.070692469182203,0.9212077407546608,2.0,"Gợi ý cho khách hàng CUS00002: món Mực xào chua cay với điểm content 0.31, điểm collaborative 3.07, điểm tổng hợp 0.92, rating thực tế 2.0/5"
CUS00002,Gà nướng nồi đất,0.219961725467832,3.21306417394424,0.963919252183272,4.5,"Gợi ý cho khách hàng CUS00002: món Gà nướng nồi đất với điểm content 0.22, điểm collaborative 3.21, điểm tổng hợp 0.96, rating thực tế 4.5/5"
CUS00002,Bắp hạt xào gà giòn Mayonnaise,0.2350831375152127,2.9473338052217657,0.8842001415665297,3.0,"Gợi ý cho khách hàng CUS00002: món Bắp hạt xào gà giòn Mayonnaise với điểm content 0.24, điểm collaborative 2.95, điểm tổng hợp 0.88, rating thực tế 3.0/5"
CUS00002,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,0.3045682867779191,2.957210800541372,61.35822570682908,2.0,"Gợi ý cho khách hàng CUS00002: món Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản với điểm content 0.30, điểm collaborative 2.96, điểm tổng hợp 61.36, rating thực tế 2.0/5"
CUS00002,Bánh mì thịt bò xốt tương (L3),0.2830749479667381,3.1205043212141232,0.9361512963642368,3.5,"Gợi ý cho khách hàng CUS00002: món Bánh mì thịt bò xốt tương (L3) với điểm content 0.28, điểm collaborative 3.12, điểm tổng hợp 0.94, rating thực tế 3.5/5"
CUS00002,Điều khoảnsử dụng,0.3291460716366619,3.1734279575918927,98.69664925394424,2.5,"Gợi ý cho khách hàng CUS00002: món Điều khoảnsử dụng với điểm content 0.33, điểm collaborative 3.17, điểm tổng hợp 98.70, rating thực tế 2.5/5"
CUS00002,"Canh khổ qua – Gian khổ đi qua, cả nhà may mắn",0.1663851442236935,2.96047666917949,0.888143000753847,2.5,"Gợi ý cho khách hàng CUS00002: món Canh khổ qua – Gian khổ đi qua, cả nhà may mắn với điểm content 0.17, điểm collaborative 2.96, điểm tổng hợp 0.89, rating thực tế 2.5/5"
CUS00002,Bò xào cà ri tam sắc (L1),0.30458985284656,3.16247751823175,0.948743255469525,5.0,"Gợi ý cho khách hàng CUS00002: món Bò xào cà ri tam sắc (L1) với điểm content 0.30, điểm collaborative 3.16, điểm tổng hợp 0.95, rating thực tế 5.0/5"
CUS00002,Món ngon từ cá,0.3316241180959913,3.0208085281481125,0.9062425584444336,2.5,"Gợi ý cho khách hàng CUS00002: món Món ngon từ cá với điểm content 0.33, điểm collaborative 3.02, điểm tổng hợp 0.91, rating thực tế 2.5/5"
CUS00002,Tôm xào bông cải,0.2892630195114898,2.9050637941787234,0.871519138253617,3.0,"Gợi ý cho khách hàng CUS00002: món Tôm xào bông cải với điểm content 0.29, điểm collaborative 2.91, điểm tổng hợp 0.87, rating thực tế 3.0/5"
CUS00002,Heo nướng bắp cải chua,0.2438424055092316,3.049588912349166,0.9148766737047498,3.0,"Gợi ý cho khách hàng CUS00002: món Heo nướng bắp cải chua với điểm content 0.24, điểm collaborative 3.05, điểm tổng hợp 0.91, rating thực tế 3.0/5"
CUS00002,Tôm nướng bánh hỏi,0.2383409155465879,3.1948829046895093,2.3896808714068527,2.0,"Gợi ý cho khách hàng CUS00002: món Tôm nướng bánh hỏi với điểm content 0.24, điểm collaborative 3.19, điểm tổng hợp 2.39, rating thực tế 2.0/5"
CUS00002,Gà kho chao Mayonnaise,0.1854940899067733,3.070113527197941,0.9210340581593822,3.0,"Gợi ý cho khách hàng CUS00002: món Gà kho chao Mayonnaise với điểm content 0.19, điểm collaborative 3.07, điểm tổng hợp 0.92, rating thực tế 3.0/5"
CUS00002,Chè bưởi,0.1343340276247,3.3671317793332,142.76488953379996,1.2,"Gợi ý cho khách hàng CUS00002: món Chè bưởi với điểm content 0.13, điểm collaborative 3.37, điểm tổng hợp 142.76, rating thực tế 1.2/5"
CUS00002,Cá kho chuối xanh,0.2107078681453709,3.0423483148072,0.91270449444216,2.0,"Gợi ý cho khách hàng CUS00002: món Cá kho chuối xanh với điểm content 0.21, điểm collaborative 3.04, điểm tổng hợp 0.91, rating thực tế 2.0/5"
CUS00002,"Các món ăn kèm, món phụ",0.3156178141341957,3.05473166886419,0.916419500659257,2.5,"Gợi ý cho khách hàng CUS00002: món Các món ăn kèm, món phụ với điểm content 0.32, điểm collaborative 3.05, điểm tổng hợp 0.92, rating thực tế 2.5/5"
CUS00002,Bánh chuối nướng,0.3287290406846,3.4476658814043,133.46029976442128,4.1,"Gợi ý cho khách hàng CUS00002: món Bánh chuối nướng với điểm content 0.33, điểm collaborative 3.45, điểm tổng hợp 133.46, rating thực tế 4.1/5"
CUS00002,Cua rang sốt tắc,0.1580001032980509,3.249133302236117,0.974739990670835,2.5,"Gợi ý cho khách hàng CUS00002: món Cua rang sốt tắc với điểm content 0.16, điểm collaborative 3.25, điểm tổng hợp 0.97, rating thực tế 2.5/5"
CUS00002,Thịt nướng BBQ,0.2701621391387072,3.2745049997762954,0.9823514999328886,3.5,"Gợi ý cho khách hàng CUS00002: món Thịt nướng BBQ với điểm content 0.27, điểm collaborative 3.27, điểm tổng hợp 0.98, rating thực tế 3.5/5"
CUS00002,Mực nướng sa tế,0.1851992223938234,3.0863796052537285,0.9259138815761184,3.0,"Gợi ý cho khách hàng CUS00002: món Mực nướng sa tế với điểm content 0.19, điểm collaborative 3.09, điểm tổng hợp 0.93, rating thực tế 3.0/5"
CUS00002,Há cảo tam sắc,0.2496502969968893,3.260454035064188,2.956309010519256,3.5,"Gợi ý cho khách hàng CUS00002: món Há cảo tam sắc với điểm content 0.25, điểm collaborative 3.26, điểm tổng hợp 2.96, rating thực tế 3.5/5"
CUS00002,Gà trộn gừng chua ngọt,0.2675960310732422,3.165817405168511,0.9497452215505532,2.0,"Gợi ý cho khách hàng CUS00002: món Gà trộn gừng chua ngọt với điểm content 0.27, điểm collaborative 3.17, điểm tổng hợp 0.95, rating thực tế 2.0/5"
CUS00002,Món ăn cho cha,0.2917958169773032,3.048924808073111,0.9146774424219332,3.5,"Gợi ý cho khách hàng CUS00002: món Món ăn cho cha với điểm content 0.29, điểm collaborative 3.05, điểm tổng hợp 0.91, rating thực tế 3.5/5"
CUS00002,Tôm trộn bông cải,0.2493288407352385,3.17392639331722,0.952177917995166,3.5,"Gợi ý cho khách hàng CUS00002: món Tôm trộn bông cải với điểm content 0.25, điểm collaborative 3.17, điểm tổng hợp 0.95, rating thực tế 3.5/5"
CUS00002,Gà rim ngũ vị,0.2120991607356936,3.0878140834659225,2.39349055837311,4.0,"Gợi ý cho khách hàng CUS00002: món Gà rim ngũ vị với điểm content 0.21, điểm collaborative 3.09, điểm tổng hợp 2.39, rating thực tế 4.0/5"
CUS00002,Sữa chua dâu tây,0.1002069789028,3.2318004369232,148.36029013107697,4.3,"Gợi ý cho khách hàng CUS00002: món Sữa chua dâu tây với điểm content 0.10, điểm collaborative 3.23, điểm tổng hợp 148.36, rating thực tế 4.3/5"
CUS00003,Gà nướng nồi đất,0.2213409435942726,3.2214564022201646,0.9664369206660494,3.0,"Gợi ý cho khách hàng CUS00003: món Gà nướng nồi đất với điểm content 0.22, điểm collaborative 3.22, điểm tổng hợp 0.97, rating thực tế 3.0/5"
CUS00003,"Canh khổ qua – Gian khổ đi qua, cả nhà may mắn",0.1760140327290049,2.934363603782059,0.8803090811346176,4.5,"Gợi ý cho khách hàng CUS00003: món Canh khổ qua – Gian khổ đi qua, cả nhà may mắn với điểm content 0.18, điểm collaborative 2.93, điểm tổng hợp 0.88, rating thực tế 4.5/5"
CUS00003,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,0.2671797948380971,2.937361657856935,61.35227096402375,1.0,"Gợi ý cho khách hàng CUS00003: món Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản với điểm content 0.27, điểm collaborative 2.94, điểm tổng hợp 61.35, rating thực tế 1.0/5"
CUS00003,Điều khoảnsử dụng,0.3271118235412632,3.1767701037134164,98.69765189778067,2.5,"Gợi ý cho khách hàng CUS00003: món Điều khoảnsử dụng với điểm content 0.33, điểm collaborative 3.18, điểm tổng hợp 98.70, rating thực tế 2.5/5"
CUS00003,Heo kho tàu,0.1566070329934444,2.850290463910159,0.8550871391730477,4.0,"Gợi ý cho khách hàng CUS00003: món Heo kho tàu với điểm content 0.16, điểm collaborative 2.85, điểm tổng hợp 0.86, rating thực tế 4.0/5"
CUS00003,Món ăn cho cha,0.2834837111207254,3.029137596489782,0.9087412789469346,2.0,"Gợi ý cho khách hàng CUS00003: món Món ăn cho cha với điểm content 0.28, điểm collaborative 3.03, điểm tổng hợp 0.91, rating thực tế 2.0/5"
CUS00003,Tôm nướng bánh hỏi,0.2359269061281443,3.178029793239817,2.384624937971945,2.5,"Gợi ý cho khách hàng CUS00003: món Tôm nướng bánh hỏi với điểm content 0.24, điểm collaborative 3.18, điểm tổng hợp 2.38, rating thực tế 2.5/5"
CUS00003,Mì vịt tiềm chay,0.2168055312081884,2.963956946634138,0.8891870839902413,1.0,"Gợi ý cho khách hàng CUS00003: món Mì vịt tiềm chay với điểm content 0.22, điểm collaborative 2.96, điểm tổng hợp 0.89, rating thực tế 1.0/5"
CUS00003,Há cảo tam sắc,0.2423055640251595,3.254066585461702,2.95439277563851,2.5,"Gợi ý cho khách hàng CUS00003: món Há cảo tam sắc với điểm content 0.24, điểm collaborative 3.25, điểm tổng hợp 2.95, rating thực tế 2.5/5"
CUS00003,Tôm rim thịt ba chỉ,0.2515212482748589,3.2939155484752938,0.988174664542588,4.0,"Gợi ý cho khách hàng CUS00003: món Tôm rim thịt ba chỉ với điểm content 0.25, điểm collaborative 3.29, điểm tổng hợp 0.99, rating thực tế 4.0/5"
CUS00003,Gà trộn gừng chua ngọt,0.2444362092647798,3.137074340041801,0.9411223020125404,3.5,"Gợi ý cho khách hàng CUS00003: món Gà trộn gừng chua ngọt với điểm content 0.24, điểm collaborative 3.14, điểm tổng hợp 0.94, rating thực tế 3.5/5"
CUS00003,Món Xào,0.2997975061330122,3.027919977584154,0.908375993275246,4.0,"Gợi ý cho khách hàng CUS00003: món Món Xào với điểm content 0.30, điểm collaborative 3.03, điểm tổng hợp 0.91, rating thực tế 4.0/5"
CUS00003,Tôm trộn bông cải,0.2418135076040558,3.216365459911555,0.9649096379734664,2.5,"Gợi ý cho khách hàng CUS00003: món Tôm trộn bông cải với điểm content 0.24, điểm collaborative 3.22, điểm tổng hợp 0.96, rating thực tế 2.5/5"
CUS00003,Nghêu xào mayonnaise hung quế,0.1792046823294821,3.061221597730386,0.9183664793191156,4.0,"Gợi ý cho khách hàng CUS00003: món Nghêu xào mayonnaise hung quế với điểm content 0.18, điểm collaborative 3.06, điểm tổng hợp 0.92, rating thực tế 4.0/5"
CUS00003,Mì Quảng,0.2673192352635577,3.2675223653876087,0.9802567096162824,2.5,"Gợi ý cho khách hàng CUS00003: món Mì Quảng với điểm content 0.27, điểm collaborative 3.27, điểm tổng hợp 0.98, rating thực tế 2.5/5"
CUS00003,Cá kho chuối xanh,0.2107723071453165,3.053545419961861,0.9160636259885584,2.0,"Gợi ý cho khách hàng CUS00003: món Cá kho chuối xanh với điểm content 0.21, điểm collaborative 3.05, điểm tổng hợp 0.92, rating thực tế 2.0/5"
CUS00003,Bún bò Huế Chay,0.2022452542100161,3.128201482993709,0.9384604448981126,4.0,"Gợi ý cho khách hàng CUS00003: món Bún bò Huế Chay với điểm content 0.20, điểm collaborative 3.13, điểm tổng hợp 0.94, rating thực tế 4.0/5"
CUS00003,Bò chiên một nắng,0.1809427554623433,3.1696092895181414,0.9508827868554424,1.5,"Gợi ý cho khách hàng CUS00003: món Bò chiên một nắng với điểm content 0.18, điểm collaborative 3.17, điểm tổng hợp 0.95, rating thực tế 1.5/5"
CUS00003,Bánh xèo Nhật Bản,0.2077589803681187,3.087846771307849,0.9263540313923546,3.0,"Gợi ý cho khách hàng CUS00003: món Bánh xèo Nhật Bản với điểm content 0.21, điểm collaborative 3.09, điểm tổng hợp 0.93, rating thực tế 3.0/5"
CUS00003,Tôm chiên cánh bướm,0.1872220818579904,3.127473194784739,0.9382419584354216,2.5,"Gợi ý cho khách hàng CUS00003: món Tôm chiên cánh bướm với điểm content 0.19, điểm collaborative 3.13, điểm tổng hợp 0.94, rating thực tế 2.5/5"
CUS00003,Chè bưởi,0.1472641131408,3.4711371017185,142.79609113051555,2.5,"Gợi ý cho khách hàng CUS00003: món Chè bưởi với điểm content 0.15, điểm collaborative 3.47, điểm tổng hợp 142.80, rating thực tế 2.5/5"
CUS00003,"Các món ăn kèm, món phụ",0.3013194048921053,3.023698039846802,0.9071094119540404,2.0,"Gợi ý cho khách hàng CUS00003: món Các món ăn kèm, món phụ với điểm content 0.30, điểm collaborative 3.02, điểm tổng hợp 0.91, rating thực tế 2.0/5"
CUS00003,Xôi gà đậu xanh,0.1987123498126152,2.946433729461748,0.8839301188385245,2.0,"Gợi ý cho khách hàng CUS00003: món Xôi gà đậu xanh với điểm content 0.20, điểm collaborative 2.95, điểm tổng hợp 0.88, rating thực tế 2.0/5"
CUS00003,Chương trìnhmón ngon mỗi ngày,0.290848859866103,3.074190092803644,79.2750972278411,3.0,"Gợi ý cho khách hàng CUS00003: món Chương trìnhmón ngon mỗi ngày với điểm content 0.29, điểm collaborative 3.07, điểm tổng hợp 79.28, rating thực tế 3.0/5"
CUS00003,Bánh khoái,0.2266851831127576,3.0140708658921493,2.4168468597676447,2.0,"Gợi ý cho khách hàng CUS00003: món Bánh khoái với điểm content 0.23, điểm collaborative 3.01, điểm tổng hợp 2.42, rating thực tế 2.0/5"
CUS00003,Bánh mì que,0.157904951087,3.0882432363189,141.09097297089568,4.7,"Gợi ý cho khách hàng CUS00003: món Bánh mì que với điểm content 0.16, điểm collaborative 3.09, điểm tổng hợp 141.09, rating thực tế 4.7/5"
CUS00003,Cá xào cần tỏi,0.245972765940685,3.3167513602228125,0.9950254080668436,2.5,"Gợi ý cho khách hàng CUS00003: món Cá xào cần tỏi với điểm content 0.25, điểm collaborative 3.32, điểm tổng hợp 1.00, rating thực tế 2.5/5"
CUS00003,Bắp hạt xào gà giòn Mayonnaise,0.2289066731726125,2.9026622628014915,0.8707986788404475,5.0,"Gợi ý cho khách hàng CUS00003: món Bắp hạt xào gà giòn Mayonnaise với điểm content 0.23, điểm collaborative 2.90, điểm tổng hợp 0.87, rating thực tế 5.0/5"
CUS00003,Bánh cuốn chay,0.2171655186251636,3.143079168798365,0.9429237506395094,3.0,"Gợi ý cho khách hàng CUS00003: món Bánh cuốn chay với điểm content 0.22, điểm collaborative 3.14, điểm tổng hợp 0.94, rating thực tế 3.0/5"
CUS00003,Chả cá Lã Vọng,0.1003131895239,3.4720918352616,146.7220108839118,3.5,"Gợi ý cho khách hàng CUS00003: món Chả cá Lã Vọng với điểm content 0.10, điểm collaborative 3.47, điểm tổng hợp 146.72, rating thực tế 3.5/5"
CUS00003,Cá cuộn Bacon hương thảo,0.1917620458618578,2.988612274381355,0.8965836823144064,1.0,"Gợi ý cho khách hàng CUS00003: món Cá cuộn Bacon hương thảo với điểm content 0.19, điểm collaborative 2.99, điểm tổng hợp 0.90, rating thực tế 1.0/5"
CUS00003,Chè đậu xanh,0.3028700083533,3.2213939333441,123.71391818000322,2.4,"Gợi ý cho khách hàng CUS00003: món Chè đậu xanh với điểm content 0.30, điểm collaborative 3.22, điểm tổng hợp 123.71, rating thực tế 2.4/5"
CUS00004,"Món kho ngon lan tỏa yêu thương, giữ lửa hạnh phúc",0.0855276467126564,3.029545658496532,0.9088636975489596,4.0,"Gợi ý cho khách hàng CUS00004: món Món kho ngon lan tỏa yêu thương, giữ lửa hạnh phúc với điểm content 0.09, điểm collaborative 3.03, điểm tổng hợp 0.91, rating thực tế 4.0/5"
CUS00004,Gà trộn gừng chua ngọt,0.2451746946391402,3.1056420393509705,0.9316926118052912,4.0,"Gợi ý cho khách hàng CUS00004: món Gà trộn gừng chua ngọt với điểm content 0.25, điểm collaborative 3.11, điểm tổng hợp 0.93, rating thực tế 4.0/5"
CUS00004,Bánh cuốn chay,0.1850840668222418,3.135761956957097,0.9407285870871293,1.0,"Gợi ý cho khách hàng CUS00004: món Bánh cuốn chay với điểm content 0.19, điểm collaborative 3.14, điểm tổng hợp 0.94, rating thực tế 1.0/5"
CUS00004,Tôm chiên cánh bướm,0.1640425512494385,3.1574111847711146,0.9472233554313344,2.5,"Gợi ý cho khách hàng CUS00004: món Tôm chiên cánh bướm với điểm content 0.16, điểm collaborative 3.16, điểm tổng hợp 0.95, rating thực tế 2.5/5"
CUS00004,Chương trìnhmón ngon mỗi ngày,0.2988460166721766,3.0681658366626414,80.16904088433213,4.0,"Gợi ý cho khách hàng CUS00004: món Chương trìnhmón ngon mỗi ngày với điểm content 0.30, điểm collaborative 3.07, điểm tổng hợp 80.17, rating thực tế 4.0/5"
CUS00004,Bò xào cà ri tam sắc (L1),0.2882440471811504,3.189820593789328,0.9569461781367984,3.0,"Gợi ý cho khách hàng CUS00004: món Bò xào cà ri tam sắc (L1) với điểm content 0.29, điểm collaborative 3.19, điểm tổng hợp 0.96, rating thực tế 3.0/5"
CUS00004,Món ăn cho cha,0.2745349881145156,3.0641964562085646,0.9192589368625692,4.0,"Gợi ý cho khách hàng CUS00004: món Món ăn cho cha với điểm content 0.27, điểm collaborative 3.06, điểm tổng hợp 0.92, rating thực tế 4.0/5"
CUS00004,Tôm kho tàu,0.2118115388498403,2.875248529897325,0.8625745589691975,2.5,"Gợi ý cho khách hàng CUS00004: món Tôm kho tàu với điểm content 0.21, điểm collaborative 2.88, điểm tổng hợp 0.86, rating thực tế 2.5/5"
CUS00004,Tôm rim thịt ba chỉ,0.2525319909772376,3.288108162412868,0.9864324487238604,1.0,"Gợi ý cho khách hàng CUS00004: món Tôm rim thịt ba chỉ với điểm content 0.25, điểm collaborative 3.29, điểm tổng hợp 0.99, rating thực tế 1.0/5"
CUS00004,Gà luộc xôi gấc,0.1554693961434023,3.185173426611859,0.9555520279835577,3.0,"Gợi ý cho khách hàng CUS00004: món Gà luộc xôi gấc với điểm content 0.16, điểm collaborative 3.19, điểm tổng hợp 0.96, rating thực tế 3.0/5"
